-28.00 0.2471 0.0170
-24.00 -0.0007 0.0193
-20.00 -0.0070 0.0183
-16.00 -0.0319 0.0177
-12.00 -0.0308 0.0172
-8.00 -0.0158 0.0168
-4.00 -0.0229 0.0166
0.00 0.0000 0.0165
4.00 0.0229 0.0166
8.00 0.0158 0.0168
12.00 0.0308 0.0172
16.00 0.0319 0.0177
20.00 0.0070 0.0183
24.00 0.0007 0.0193
28.00 -0.2471 0.0170
