-28.00 0.3000 0.2133
-24.00 0.1765 0.2387
-20.00 0.2174 0.2035
-16.00 0.2632 0.1565
-12.00 0.3704 0.1264
-8.00 -0.1064 0.1450
-4.00 0.2235 0.1057
0.00 0.0000 0.0962
4.00 -0.2235 0.1057
8.00 0.1064 0.1450
12.00 -0.3704 0.1264
16.00 -0.2632 0.1565
20.00 -0.2174 0.2035
24.00 -0.1765 0.2387
28.00 -0.3000 0.2133
