-28.00 0.7500 0.2339
-24.00 0.7895 0.1408
-20.00 -0.2500 0.3423
-16.00 0.1250 0.2480
-12.00 0.4706 0.1513
-8.00 0.3889 0.1535
-4.00 0.0357 0.1335
0.00 0.0000 0.1091
4.00 -0.0357 0.1335
8.00 -0.3889 0.1535
12.00 -0.4706 0.1513
16.00 -0.1250 0.2480
20.00 0.2500 0.3423
24.00 -0.7895 0.1408
28.00 -0.7500 0.2339
