-10 0
-9.8 2
-9.6 0
-9.4 0
-9.2 2
-9 1
-8.8 2
-8.6 1
-8.4 2
-8.2 1
-8 3
-7.8 1
-7.6 3
-7.4 3
-7.2 1
-7 4
-6.8 5
-6.6 4
-6.4 6
-6.2 5
-6 8
-5.8 8
-5.6 6
-5.4 7
-5.2 18
-5 12
-4.8 24
-4.6 23
-4.4 23
-4.2 21
-4 34
-3.8 36
-3.6 34
-3.4 37
-3.2 31
-3 48
-2.8 50
-2.6 64
-2.4 56
-2.2 76
-2 76
-1.8 68
-1.6 89
-1.4 71
-1.2 85
-1 98
-0.799999999999999 96
-0.6 90
-0.399999999999999 99
-0.199999999999999 86
0 108
0.200000000000001 95
0.4 100
0.600000000000001 86
0.800000000000001 89
1 79
1.2 81
1.4 80
1.6 70
1.8 63
2 42
2.2 54
2.4 61
2.6 37
2.8 33
3 32
3.2 30
3.4 17
3.6 24
3.8 16
4 24
4.2 15
4.4 9
4.6 20
4.8 10
5 8
5.2 11
5.4 7
5.6 9
5.8 6
6 7
6.2 3
6.4 6
6.6 3
6.8 1
7 5
7.2 3
7.4 3
7.6 3
7.8 1
8 6
8.2 0
8.4 1
8.6 1
8.8 2
9 2
9.2 1
9.4 1
9.6 2
9.8 3
