b_t0 -36.98864 0.4822758
b_a0 -1.25 0.00700432
b_a1 -0.004893839 0.0008205917
b_a2 -0.001676758 4.441576e-05
b_b0 29.91374 0.3150628
b_b1 16.18779 0.02147008
b_b2 -0.04910937 0.001036187
