-10 0
-9.8 2
-9.6 0
-9.4 0
-9.2 0
-9 0
-8.8 0
-8.6 0
-8.4 0
-8.2 0
-8 0
-7.8 0
-7.6 0
-7.4 0
-7.2 0
-7 0
-6.8 1
-6.6 2
-6.4 0
-6.2 1
-6 0
-5.8 1
-5.6 0
-5.4 2
-5.2 0
-5 2
-4.8 2
-4.6 2
-4.4 1
-4.2 5
-4 5
-3.8 6
-3.6 8
-3.4 8
-3.2 1
-3 9
-2.8 12
-2.6 29
-2.4 38
-2.2 39
-2 56
-1.8 78
-1.6 93
-1.4 140
-1.2 125
-1 182
-0.799999999999999 223
-0.6 241
-0.399999999999999 244
-0.199999999999999 255
0 251
0.200000000000001 236
0.4 243
0.600000000000001 168
0.800000000000001 147
1 140
1.2 94
1.4 82
1.6 68
1.8 59
2 38
2.2 43
2.4 24
2.6 20
2.8 17
3 17
3.2 11
3.4 4
3.6 6
3.8 4
4 4
4.2 1
4.4 2
4.6 0
4.8 2
5 0
5.2 1
5.4 1
5.6 1
5.8 1
6 2
6.2 0
6.4 0
6.6 0
6.8 0
7 0
7.2 0
7.4 0
7.6 1
7.8 0
8 1
8.2 0
8.4 0
8.6 0
8.8 0
9 2
9.2 0
9.4 0
9.6 0
9.8 1
