b_t0 22.741 0.4859128
b_a0 -1.355847 0.007443444
b_a1 -0.03965652 0.0007827257
b_a2 -0.002964977 4.468374e-05
b_b0 -18.18673 0.3134527
b_b1 17.00611 0.02123762
b_b2 0.07257645 0.001022765
