-28.00 -0.9926 0.0074
-24.00 -0.6970 0.1248
-20.00 0.9575 0.0068
-16.00 0.7849 0.0046
-12.00 0.2535 0.0051
-8.00 0.0924 0.0046
-4.00 0.0433 0.0044
0.00 0.0000 0.0043
4.00 -0.0433 0.0044
8.00 -0.0924 0.0046
12.00 -0.2535 0.0051
16.00 -0.7849 0.0046
20.00 -0.9575 0.0068
24.00 0.6970 0.1248
28.00 0.9926 0.0074
