-20.00 0.0000 0.7071
-8.00 0.0000 0.5000
-4.00 0.6667 0.3043
0.00 0.0000 0.5000
4.00 -0.6667 0.3043
8.00 0.0000 0.5000
20.00 0.0000 0.7071
