-15 0
-14.6 0
-14.2 0
-13.8 0
-13.4 0
-13 0
-12.6 0
-12.2 0
-11.8 0
-11.4 0
-11 0
-10.6 0
-10.2 0
-9.8 0
-9.4 0
-9 0
-8.6 0
-8.2 0
-7.8 0
-7.4 0
-7 1
-6.6 0
-6.2 0
-5.8 0
-5.4 0
-5 3
-4.6 7
-4.2 4
-3.8 8
-3.4 10
-3 22
-2.6 30
-2.2 73
-1.8 98
-1.4 172
-1 326
-0.6 535
-0.199999999999999 799
0.200000000000001 592
0.600000000000001 434
1 316
1.4 168
1.8 130
2.2 104
2.6 32
3 32
3.4 26
3.8 12
4.2 10
4.6 11
5 11
5.4 1
5.8 2
6.2 2
6.6 3
7 0
7.4 1
7.8 2
8.2 0
8.6 2
9 2
9.4 1
9.8 0
10.2 4
10.6 1
11 1
11.4 1
11.8 0
12.2 2
12.6 0
13 1
13.4 0
13.8 0
14.2 0
14.6 0
