-28.00 0.5714 0.2193
-24.00 0.9273 0.0505
-20.00 0.6296 0.1057
-16.00 -0.6082 0.0806
-12.00 -0.3538 0.1160
-8.00 0.0000 0.1508
-4.00 -0.1163 0.1515
0.00 0.0000 0.1715
4.00 0.1163 0.1515
8.00 0.0000 0.1508
12.00 0.3538 0.1160
16.00 0.6082 0.0806
20.00 -0.6296 0.1057
24.00 -0.9273 0.0505
28.00 -0.5714 0.2193
