-28.00 0.6667 0.3043
-24.00 0.5000 0.4330
-20.00 -0.5714 0.2193
-16.00 -0.6000 0.2530
-12.00 -0.2000 0.4382
0.00 0.0000 0.7071
12.00 0.2000 0.4382
16.00 0.6000 0.2530
20.00 0.5714 0.2193
24.00 -0.5000 0.4330
28.00 -0.6667 0.3043
