#Event Energy_i(MeV)    delta_i(%)       x_i(cm)       y_i(cm) theta_i(mrad)   phi_i(mrad)       x_f(cm)       y_f(cm) theta_f(mrad)   phi_f(mrad)
    68         40.96         36.54             0             0        -66.63             0            27       -0.7311         476.6         778.3
    69         40.79         35.96             0             0          35.2             0         27.94         1.069           423         799.6
    70         40.57         35.23             0             0         10.67             0         26.33         1.749           421         810.2
    71         37.71         25.69             0             0        -23.96             0         20.22         1.206           313         780.4
    72         33.06         10.21             0             0         5.153             0         9.363        0.4892         138.6         792.5
    73         28.03        -6.559             0             0          57.1             0        -6.438       -0.4193        -113.3         776.5
    74         38.74         29.14             0             0         44.52             0         21.89       0.09122        -54.92         840.9
    75          34.6         15.32             0             0         9.192             0         13.17        0.6829         199.7         789.4
    76         28.09        -6.358             0             0        -5.576             0         -3.66       -0.2556         -62.8         787.1
    77         41.81         39.37             0             0         44.81             0         29.97       -0.4496         445.6         791.7
    78          27.3        -8.998             0             0         77.67             0        -10.12        0.1646        -222.5         792.8
    79         37.77         25.92             0             0         65.78             0         20.47        -1.097         280.7         752.8
    80         32.12         7.077             0             0        -24.03             0          7.65        -0.303         142.8         794.4
    81         28.56        -4.804             0             0         -17.2             0        -1.416        0.5073         9.056           796
    82         26.91         -10.3             0             0         43.61             0        -9.579        0.3163        -157.4         778.6
    83         37.24         24.14             0             0         78.75             0         19.14       -0.1332         239.4         783.6
    84         37.66         25.53             0             0        -27.52             0         20.33       -0.4093         335.3         783.9
    85         33.94         13.14             0             0         -8.27             0         11.71         1.118           176         798.4
    86         27.05        -9.844             0             0        -62.52             0        -9.925        -9.739        -138.5           707
    87         24.96         -16.8             0             0        -49.29             0        -10.33         1.998        -137.6           808
    88         41.18         37.28             0             0        -29.07             0         27.69        -0.102         458.1         785.4
    89          24.8        -17.35             0             0           -53             0        -9.932        -2.239        -147.9         751.3
    90         37.31         24.38             0             0         1.684             0         19.22        -1.149         311.7         766.1
    91         41.24         37.47             0             0         -16.6             0         27.98       0.01666         438.9           786
    92         37.59          25.3             0             0        -78.08             0         20.19         -1.39         379.7         781.9
    93         28.89        -3.706             0             0         34.12             0        -2.956        0.6322        -53.28         781.3
    94         29.07        -3.114             0             0         -47.7             0        0.7262       -0.3753        -13.89         758.2
    95         35.17         17.25             0             0         20.36             0         14.73         1.046         215.5         801.9
    96         24.62        -17.93             0             0        -74.74             0        -10.31         1.324        -132.1         783.4
    97         41.16         37.22             0             0        -66.33             0         27.24       -0.1854         458.9         784.4
    98         24.56        -18.14             0             0         5.039             0        -15.23         1.636        -277.4         790.3
    99         29.01        -3.314             0             0        -25.44             0      -0.04207        0.2596         41.34         804.2
   100         33.54         11.81             0             0         36.26             0         9.855        0.1964         134.7         792.5
   101            28        -6.653             0             0        -41.37             0        -2.732       -0.8355        -33.75         791.5
   102         38.74         29.12             0             0         53.71             0         22.41        0.1692           328         783.1
   103         25.64        -14.54             0             0         52.01             0        -13.97        0.3996          -281         798.3
   104         36.13         20.44             0             0         21.01             0         17.03          1.83         260.4         797.9
   105         38.16         27.21             0             0        -5.429             0         21.27          0.17         355.9         788.3
   106         33.39          11.3             0             0        -62.11             0         11.08        -4.311         214.6         742.4
   107         32.54         8.463             0             0         -20.9             0         8.639        0.5457         133.1         787.9
   108         41.55         38.51             0             0         35.93             0         29.58        0.2544         417.7         785.5
   109         33.44         11.46             0             0         23.64             0         10.23         0.923         155.7         806.7
   110         36.45         21.52             0             0        -31.89             0         17.74       -0.4761         299.2         785.3
